match_id,team_name,opponent,goals_for,goals_against,result,points,cohesion_total,cohesion_connectivity,cohesion_chemistry,cohesion_balance,cohesion_progression,n_players,n_connections,density,max_betweenness,top_betweenness_player,pre_shot_passes,total_passes,hub_dependence,cohesion_optimized
122943,1. FSV Mainz 05,TSG 1899 Hoffenheim,1,1,draw,1,0.6064501998359884,0.4590515167010057,1.0,0.7584530853761623,0.2082961972667855,13,102,0.6538461538461539,0.1575937950937951,Marco Richter,19,500,0.2415469146238377,0.536587415270757
122943,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,1,draw,1,0.5055454167297215,0.3311013352135543,0.673076923076923,0.6802884615384616,0.337714947089947,16,144,0.6,0.1214285714285714,Florian Grillitsch,15,558,0.31971153846153844,0.4155481238542334
122944,SV Werder Bremen,Bayer 04 Leverkusen,0,2,loss,0,0.4971825348363716,0.3418259929545699,0.9428223844282236,0.6476581508515815,0.0564236111111111,16,128,0.5333333333333333,0.1399244142101285,Milos Veljkovic,5,548,0.3523418491484185,0.4651122310677147
122944,Bayer 04 Leverkusen,SV Werder Bremen,2,0,win,3,0.5570648148167932,0.3313531155724088,1.0,0.5604014598540146,0.3365046838407494,16,122,0.5083333333333333,0.3751587301587301,Nathan Tella,19,806,0.43959854014598543,0.5152668071921771
122945,1. FC Heidenheim 1846,VfL Bochum,0,0,draw,1,0.55589740995542,0.3304636004163153,1.0,0.6792338709677419,0.2138921684376229,16,121,0.5041666666666667,0.1922392290249433,Lennard Maloney,12,483,0.3207661290322581,0.4847359364067586
122945,VfL Bochum,1. FC Heidenheim 1846,0,0,draw,1,0.5499620446338418,0.3908375850420151,1.0,0.6696407041234628,0.1393698893698893,13,99,0.6346153846153846,0.2651064213564214,Philipp Hofmann,9,482,0.33035929587653723,0.5089096758394771
122946,1. FC Union Berlin,FC Bayern München,0,1,loss,0,0.4070175965877777,0.2789375034682279,0.5405405405405406,0.665259009009009,0.1433333333333333,16,100,0.4166666666666667,0.1634240362811791,Kevin Vogt,6,340,0.33474099099099097,0.339148368851231
122946,FC Bayern München,1. FC Union Berlin,1,0,win,3,0.5275631844786035,0.3664670741939071,1.0,0.598223468910706,0.1455621948098008,15,129,0.6142857142857143,0.1636272457701029,Aleksandar Pavlovic,28,818,0.401776531089294,0.5080562362413278
122947,1. FC Heidenheim 1846,RasenBallsport Leipzig,1,2,loss,0,0.5516519680251275,0.2844858789733624,1.0,0.6887886597938144,0.2333333333333333,16,90,0.375,0.2429365079365079,Jonas Föhrenbach,8,342,0.31121134020618557,0.46225797385094236
122947,RasenBallsport Leipzig,1. FC Heidenheim 1846,2,1,win,3,0.5560981794236761,0.3495720048314709,1.0,0.6015174506828528,0.2733032621803808,15,118,0.5619047619047619,0.2265567765567765,Janis Blaswich,34,774,0.3984825493171472,0.5118887110313456
122948,Borussia Dortmund,Bayer 04 Leverkusen,1,1,draw,1,0.6010058784148634,0.3780268932317339,1.0,0.7339214570290267,0.2920751633986927,14,102,0.5604395604395604,0.1679181929181929,Mats Hummels,8,372,0.26607854297097333,0.5081327444013822
122948,Bayer 04 Leverkusen,Borussia Dortmund,1,1,draw,1,0.5715587280039078,0.425837511244136,1.0,0.6376885058927892,0.2227088948787062,13,106,0.6794871794871795,0.3619047619047618,Jonathan Tah,23,737,0.36231149410721075,0.5395363692260202
122949,1. FSV Mainz 05,SC Freiburg,0,1,loss,0,0.5209519115653138,0.2816539377357021,1.0,0.5713882618510158,0.2307654466745375,16,121,0.5041666666666667,0.2783272283272283,Jonathan Burkardt,19,617,0.42861173814898423,0.47819527425765246
122949,SC Freiburg,1. FSV Mainz 05,1,0,win,3,0.6195268107942349,0.3662289179398358,0.9255725190839694,0.7923664122137405,0.393939393939394,15,110,0.5238095238095238,0.2080455259026687,Maximilian Eggestein,17,420,0.2076335877862595,0.48504656630278864
122950,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,2,loss,0,0.448944247346803,0.2987958200629904,0.632118451025057,0.6039293849658314,0.2609333333333333,16,125,0.5208333333333334,0.129625850340136,Marius Bülter,19,539,0.3960706150341686,0.3929314483762181
122950,Borussia Mönchengladbach,TSG 1899 Hoffenheim,2,1,win,3,0.4400253876872551,0.2572263451414027,0.8103015075376885,0.5874685929648241,0.1051051051051051,16,111,0.4625,0.2058730158730159,Christoph Kramer,7,523,0.4125314070351759,0.40357877102091033
122951,VfL Bochum,VfL Wolfsburg,3,1,win,3,0.6012835536026453,0.2786483687873519,1.0,0.6260813148788927,0.5004045307443366,16,103,0.4291666666666666,0.2705668934240363,Bernardo,27,410,0.37391868512110726,0.4954524402362757
122951,VfL Wolfsburg,VfL Bochum,1,3,loss,0,0.6107504959380896,0.3787646740976186,0.9985835694050992,0.7554296506137865,0.3102240896358543,15,119,0.5666666666666667,0.2184981684981685,Yannick Gerhardt,16,508,0.24457034938621347,0.5067361907716016
122952,FC Augsburg,Eintracht Frankfurt,2,0,win,3,0.5037769093856731,0.2939441906141054,1.0,0.6231242312423124,0.0980392156862745,15,102,0.4857142857142857,0.2615689865689866,Iago,6,409,0.3768757687576876,0.46330738218933326
122952,Eintracht Frankfurt,FC Augsburg,0,2,loss,0,0.501870886472634,0.338330866702919,0.7835144927536232,0.6392663043478262,0.2463718820861677,16,140,0.5833333333333334,0.1628463203463203,Kristijan Jakic,15,694,0.36073369565217384,0.4437912990963081
122953,SV Werder Bremen,VfB Stuttgart,0,2,loss,0,0.4996624087261045,0.3192602044515459,0.7703081232492998,0.6367296918767507,0.2723516153268219,16,121,0.5041666666666667,0.157063492063492,Romano Schmid,13,467,0.36327030812324934,0.4339328407892675
122953,VfB Stuttgart,SV Werder Bremen,2,0,win,3,0.574825172283935,0.3705080003430513,1.0,0.6626190476190477,0.2661736411736411,15,126,0.6,0.1776556776556776,Deniz Undav,25,646,0.33738095238095234,0.5124785071460326
122954,SV Darmstadt 98,1. FC Köln,0,1,loss,0,0.5237298477777117,0.2827833888105712,1.0,0.5602893890675241,0.2518466132327518,16,101,0.4208333333333333,0.2741836734693878,Mathias Honsak,10,447,0.4397106109324759,0.48253294736843216
122954,1. FC Köln,SV Darmstadt 98,1,0,win,3,0.5578260860208913,0.3149484482671122,1.0,0.6282981530343008,0.2880577427821522,16,127,0.5291666666666667,0.1536961451247165,Luca Waldschmidt,10,501,0.3717018469656992,0.49203527545662623
122955,Borussia Dortmund,RasenBallsport Leipzig,2,2,draw,1,0.5450145059420884,0.3667927667650106,1.0,0.6396053558844257,0.1736599011189175,15,122,0.580952380952381,0.2106227106227106,Mats Hummels,18,599,0.3603946441155743,0.5048215701117332
122955,RasenBallsport Leipzig,Borussia Dortmund,2,2,draw,1,0.6263887421344343,0.3384518510669723,1.0,0.6473214285714286,0.5197816888993361,14,102,0.5604395604395604,0.293482905982906,David Raum,28,529,0.3526785714285714,0.5241058801377054
122956,1. FC Union Berlin,Borussia Mönchengladbach,3,1,win,3,0.5629337260242208,0.3124180058667855,1.0,0.6813008130081301,0.2580160852219675,15,102,0.4857142857142857,0.2143249607535322,Rani Khedira,15,415,0.31869918699186994,0.47981548950437
122956,Borussia Mönchengladbach,1. FC Union Berlin,1,3,loss,0,0.4397298307269663,0.3284838606635358,0.6611570247933884,0.6758780991735538,0.0934003382773874,16,122,0.5083333333333333,0.2259750566893424,Alassane Pléa,13,634,0.3241219008264462,0.3874895054818207
122957,FC Bayern München,Eintracht Frankfurt,1,5,loss,0,0.5686670827010083,0.30476222768722,1.0,0.6170105177993528,0.3528955853174603,16,128,0.5333333333333333,0.2860430839002267,Manuel Neuer,24,729,0.3829894822006472,0.49511909470545307
122957,Eintracht Frankfurt,FC Bayern München,5,1,win,3,0.561195811537831,0.3246995380053971,1.0,0.6737068965517241,0.2463768115942028,16,115,0.4791666666666667,0.1456462585034013,Mario Götze,10,410,0.3262931034482759,0.4859314156793602
122958,VfL Wolfsburg,SC Freiburg,0,1,loss,0,0.5420125577730603,0.3365867663960183,1.0,0.5961904761904762,0.2352729885057471,15,116,0.5523809523809524,0.1890240711669283,Jonas Wind,15,611,0.40380952380952384,0.5023921106200124
122958,SC Freiburg,VfL Wolfsburg,1,0,win,3,0.542999186164039,0.3683630480053581,1.0,0.6890503633174643,0.1145833333333333,13,96,0.6153846153846154,0.1973484848484848,Nicolas Höfler,5,437,0.3109496366825357,0.49228230283839275
122959,1. FC Köln,1. FSV Mainz 05,0,0,draw,1,0.4460517147585381,0.3336617692033485,0.6689342403628118,0.655328798185941,0.1262820512820512,16,130,0.5416666666666666,0.2291269841269841,Jan Thielmann,6,584,0.34467120181405897,0.3983933300926911
122959,1. FSV Mainz 05,1. FC Köln,0,0,draw,1,0.5706146616998538,0.3211881031837387,1.0,0.612937210282343,0.3483333333333334,14,100,0.5494505494505495,0.2226648351648351,Leandro Barreiro,14,470,0.38706278971765695,0.5034868033828512
122960,VfL Bochum,TSG 1899 Hoffenheim,1,2,loss,0,0.6027071373400126,0.3529192974616846,1.0,0.677185960591133,0.3807232913072329,16,137,0.5708333333333333,0.1473696145124716,Kevin Stöger,21,550,0.322814039408867,0.5129540837728956
122960,TSG 1899 Hoffenheim,VfL Bochum,2,1,win,3,0.5696628183050335,0.2692600002419046,0.8605072463768115,0.6213768115942029,0.527507215007215,16,102,0.425,0.2052154195011338,John Brooks,24,405,0.3786231884057971,0.45930101147674623
122961,FC Augsburg,SV Werder Bremen,0,2,loss,0,0.5472258711523764,0.3334339700273955,1.0,0.6498397435897436,0.2056297709923664,16,131,0.5458333333333333,0.1411904761904762,Felix Uduokhai,10,520,0.3501602564102564,0.4898040005744729
122961,SV Werder Bremen,FC Augsburg,2,0,win,3,0.5498632431742925,0.3653422709257644,1.0,0.6605744125326372,0.1735362892387686,15,121,0.5761904761904761,0.2576280861995147,Senne Lynen,18,511,0.33942558746736284,0.5009386025068634
122962,VfB Stuttgart,Bayer 04 Leverkusen,1,1,draw,1,0.5732817696020521,0.3277325234827337,1.0,0.5932223264540337,0.3721722284714411,16,127,0.5291666666666667,0.2446825396825396,Silas,29,638,0.4067776735459663,0.5121001356204059
122962,Bayer 04 Leverkusen,VfB Stuttgart,1,1,draw,1,0.6252870176109137,0.4258314285089978,1.0,0.6368063754427391,0.4385102664919178,14,109,0.5989010989010989,0.1714743589743589,Lukas Hradecky,22,591,0.3631936245572609,0.5612457845872798
122963,1. FC Heidenheim 1846,SV Darmstadt 98,3,1,win,3,0.5839953160584036,0.4050871981244945,0.8568548387096774,0.7075268817204301,0.3665123456790123,15,108,0.5142857142857142,0.1920307866736438,Tim Kleindienst,15,408,0.2924731182795699,0.4972795110495033
122963,SV Darmstadt 98,1. FC Heidenheim 1846,1,3,loss,0,0.5960900065470214,0.3118699134201947,1.0,0.6371212121212122,0.4353689006466785,16,108,0.45,0.1892857142857143,Aaron Seydel,27,496,0.3628787878787878,0.5039036649565835
122964,VfB Stuttgart,FC Bayern München,0,3,loss,0,0.4936286674773393,0.335246399073863,1.0,0.5875382262996942,0.0517300445357999,16,139,0.5791666666666667,0.2076039304610733,Silas,7,761,0.4124617737003058,0.4846654700455573
122964,FC Bayern München,VfB Stuttgart,3,0,win,3,0.6074736741063687,0.3792726173551197,1.0,0.7137173171655931,0.3369047619047619,14,105,0.5769230769230769,0.1697344322344322,Raphaël Guerreiro,21,461,0.28628268283440694,0.5162691872931972
122965,TSG 1899 Hoffenheim,RasenBallsport Leipzig,1,3,loss,0,0.4682977825771204,0.278871051904507,0.8470394736842106,0.609375,0.137905604719764,16,113,0.4708333333333333,0.2819047619047619,Florian Grillitsch,12,407,0.390625,0.42357970484528257
122965,RasenBallsport Leipzig,TSG 1899 Hoffenheim,3,1,win,3,0.5738475063584931,0.3237975234143819,1.0,0.6192204301075268,0.3523720719120635,16,127,0.5291666666666667,0.2462074829931973,Kevin Kampl,24,554,0.3807795698924732,0.5042529043822683
122966,1. FC Köln,SC Freiburg,0,2,loss,0,0.527804716800467,0.3274731263226193,1.0,0.6547774869109948,0.1289682539682539,16,126,0.525,0.2008276643990929,Eric Martel,7,522,0.3452225130890052,0.4784167655214859
122966,SC Freiburg,1. FC Köln,2,0,win,3,0.6106328994997949,0.370822424569823,0.9919724770642202,0.7470948012232416,0.3326418951418952,15,126,0.6,0.1657814407814407,Michael Gregoritsch,23,568,0.25290519877675843,0.5046043008816699
122967,Bayer 04 Leverkusen,Eintracht Frankfurt,3,0,win,3,0.5306165310489136,0.3254249093336366,1.0,0.5474137931034483,0.2496274217585692,16,122,0.5083333333333333,0.2566553287981859,Adam Hlozek,14,805,0.4525862068965517,0.505563127877158
122967,Eintracht Frankfurt,Bayer 04 Leverkusen,0,3,loss,0,0.5253210824618587,0.358201861001607,1.0,0.7270568278201865,0.016025641025641,15,130,0.6190476190476191,0.2760204081632653,Ansgar Knauff,3,532,0.27294317217981345,0.4716449704303396
122968,1. FC Heidenheim 1846,1. FSV Mainz 05,1,0,win,3,0.5808936989300091,0.3089242784940964,1.0,0.7265846736045412,0.2880658436213991,14,81,0.445054945054945,0.2337606837606837,Jan Schöppner,8,333,0.27341532639545885,0.47428102256850696
122968,1. FSV Mainz 05,1. FC Heidenheim 1846,0,1,loss,0,0.5598195358338647,0.3034256873140354,1.0,0.6027486910994764,0.3331037649219467,16,121,0.5041666666666667,0.1450907029478458,Jae-sung Lee,25,590,0.3972513089005236,0.4946109164842909
122969,SV Werder Bremen,Borussia Mönchengladbach,2,2,draw,1,0.4796374935160479,0.3608448705975604,0.7853982300884955,0.6144121365360303,0.1578947368421052,14,114,0.6263736263736264,0.2248931623931624,Senne Lynen,12,572,0.38558786346396967,0.45039964602471005
122969,Borussia Mönchengladbach,SV Werder Bremen,2,2,draw,1,0.5285060538863284,0.2902908583908891,0.9387550200803212,0.6227409638554218,0.2622373732186817,16,107,0.4458333333333333,0.2892063492063492,Luca Netz,23,598,0.37725903614457823,0.46264677695907974
122970,VfL Bochum,1. FC Union Berlin,3,0,win,3,0.5653524781915488,0.2734101228608823,1.0,0.601038338658147,0.3869614512471656,16,105,0.4375,0.2276190476190476,Anthony Losilla,18,443,0.39896166134185296,0.48524545575643563
122970,1. FC Union Berlin,VfL Bochum,0,3,loss,0,0.5173776533338154,0.2952614250235735,1.0,0.6347402597402597,0.1395089285714285,16,112,0.4666666666666667,0.2068820861678005,Rani Khedira,9,449,0.3652597402597403,0.4663705664078906
122971,Borussia Dortmund,FC Augsburg,1,1,draw,1,0.5998971880534049,0.4056680078475224,1.0,0.6709878143634949,0.3229329300026021,14,122,0.6703296703296703,0.296011396011396,Jamie Gittens,26,657,0.32901218563650514,0.5344791247694971
122971,FC Augsburg,Borussia Dortmund,1,1,draw,1,0.5837143547152093,0.2743635454549169,1.0,0.6161971830985915,0.4442966903073286,16,94,0.3916666666666666,0.1892328042328042,Finn Dahmen,22,394,0.3838028169014085,0.4891818642934026
122972,VfL Wolfsburg,SV Darmstadt 98,1,0,win,3,0.6403098853118748,0.4448689170541679,1.0,0.7865168539325843,0.329853770260747,12,86,0.6515151515151515,0.1537878787878787,Maxence Lacroix,15,382,0.2134831460674157,0.537442307463271
122972,SV Darmstadt 98,VfL Wolfsburg,0,1,loss,0,0.5626537829932188,0.3376062738561589,0.9133709981167608,0.5859227871939736,0.4137150728059819,16,121,0.5041666666666667,0.2773809523809524,Bartol Franjic,20,646,0.4140772128060264,0.5006289756587718
122973,Borussia Dortmund,1. FSV Mainz 05,1,1,draw,1,0.5791487667654885,0.3225415776515324,1.0,0.6372570671378092,0.3567964222726127,16,126,0.525,0.2337679516250945,Giovanni Reyna,28,706,0.36274293286219084,0.5013618709823561
122973,1. FSV Mainz 05,Borussia Dortmund,1,1,draw,1,0.5829745479484072,0.3536199401944816,1.0,0.665778251599147,0.3125,14,96,0.5274725274725275,0.2059829059829059,Brajan Gruda,10,413,0.33422174840085295,0.5081932323573688
122974,1. FC Köln,1. FC Union Berlin,0,2,loss,0,0.5137086178174078,0.3265288566520136,0.97165991902834,0.6133603238866396,0.1432853717026379,16,139,0.5791666666666667,0.180295128152271,Rasmus Carstensen,13,632,0.38663967611336036,0.47850389667035964
122974,1. FC Union Berlin,1. FC Köln,2,0,win,3,0.6067986726973245,0.3431296143345,1.0,0.7092927631578947,0.3747723132969034,16,122,0.5083333333333333,0.1649206349206349,András Schäfer,17,449,0.2907072368421053,0.5026481240232561
122975,VfL Bochum,Bayer 04 Leverkusen,0,4,loss,0,0.5413274870240383,0.3625573517222754,1.0,0.6723178137651822,0.1304347826086956,16,115,0.4791666666666667,0.1443049543049543,Christopher Antwi-Adjei,5,374,0.3276821862348178,0.4934744820572299
122975,Bayer 04 Leverkusen,VfL Bochum,4,0,win,3,0.5536322684987265,0.3787755299933568,0.8951965065502183,0.6304585152838428,0.3100985221674877,16,145,0.6041666666666666,0.2523011512297226,Alejandro Grimaldo,25,795,0.3695414847161572,0.4996279665584053
122976,Borussia Mönchengladbach,Eintracht Frankfurt,1,2,loss,0,0.5527716152224506,0.3310243775769451,1.0,0.6734204793028322,0.206641604010025,15,95,0.4523809523809524,0.2971873364730508,Alassane Pléa,9,412,0.3265795206971678,0.4851632772940502
122976,Eintracht Frankfurt,Borussia Mönchengladbach,2,1,win,3,0.5297503797140135,0.3137025375194136,1.0,0.5494266055045871,0.2558723758320532,16,124,0.5166666666666667,0.3062698412698413,Omar Marmoush,18,671,0.4505733944954129,0.500024515517224
122977,FC Bayern München,VfL Wolfsburg,2,1,win,3,0.5670152185437395,0.3819610650293268,1.0,0.6367594669481462,0.249340342197485,13,105,0.6730769230769231,0.3138888888888888,Harry Kane,18,691,0.3632405330518538,0.52040064669219
122977,VfL Wolfsburg,FC Bayern München,1,2,loss,0,0.5128318683614058,0.3243796164977662,1.0,0.62,0.1069478569478569,15,111,0.5285714285714286,0.2800104657247514,Aster Vranckx,6,468,0.38,0.4798845939436688
122978,TSG 1899 Hoffenheim,SV Darmstadt 98,3,3,draw,1,0.4803366450748668,0.3724708106790171,0.7066869300911854,0.6956686930091185,0.1465201465201465,16,130,0.5416666666666666,0.1594619666048237,Florian Grillitsch,10,468,0.3043313069908815,0.42320884856295177
122978,SV Darmstadt 98,TSG 1899 Hoffenheim,3,3,draw,1,0.5794231250598857,0.3818684021070894,1.0,0.6472346786248131,0.2885894195076404,15,123,0.5857142857142857,0.2433477237048665,Matej Maglica,15,559,0.3527653213751869,0.5227079412105867
122979,RasenBallsport Leipzig,SV Werder Bremen,1,1,draw,1,0.573466912784619,0.3254209612934809,1.0,0.6292372881355932,0.3392094017094016,16,130,0.5416666666666666,0.1904761904761905,Emil Forsberg,19,585,0.3707627118644068,0.5022458275973416
122979,SV Werder Bremen,RasenBallsport Leipzig,1,1,draw,1,0.5484922700467545,0.2824286073386431,0.8855585831062671,0.6004768392370572,0.4255050505050505,16,110,0.4583333333333333,0.2652380952380952,Jens Stage,16,479,0.3995231607629428,0.46508292861083483
122980,FC Augsburg,VfB Stuttgart,0,3,loss,0,0.4810997031669807,0.2588810873591758,0.9008097165991904,0.659665991902834,0.1050420168067226,16,102,0.425,0.2343650793650794,Arne Engels,5,347,0.34033400809716596,0.4161972757246326
122980,VfB Stuttgart,FC Augsburg,3,0,win,3,0.55000592429801,0.3431906223273558,1.0,0.6308189655172414,0.2260141093474426,16,135,0.5625,0.1497619047619047,Chris Führich,17,667,0.36918103448275863,0.49957387727083596
122981,1. FC Heidenheim 1846,SC Freiburg,2,2,draw,1,0.5759011830083675,0.3175165777634975,0.9155844155844156,0.65,0.4205037386855568,16,121,0.5041666666666667,0.2370634920634921,Tim Kleindienst,18,526,0.35,0.4822047666464083
122981,SC Freiburg,1. FC Heidenheim 1846,2,2,draw,1,0.5786120403335493,0.330260073755723,1.0,0.717214961694457,0.2669731258840169,14,101,0.554945054945055,0.1204059829059829,Merlin Röhl,11,473,0.282785038305543,0.4842451052120947
122982,FC Bayern München,TSG 1899 Hoffenheim,3,0,win,3,0.5893222603241699,0.3216533856689109,1.0,0.5817851373182552,0.4538505183095136,16,137,0.5708333333333333,0.2387925170068028,Matthijs de Ligt,39,704,0.4182148626817448,0.5189439740676685
122982,TSG 1899 Hoffenheim,FC Bayern München,0,3,loss,0,0.5542252667400068,0.3212701245245734,1.0,0.6430799220272905,0.2525510204081633,15,98,0.4666666666666667,0.3452380952380952,Grischa Prömel,16,453,0.3569200779727095,0.48942817599900945
122983,RasenBallsport Leipzig,Eintracht Frankfurt,0,1,loss,0,0.5896627784945789,0.3678913854526259,1.0,0.6050662061024755,0.3856935224232143,15,126,0.6,0.1664965986394557,Loïs Openda,34,711,0.3949337938975245,0.531755114053263
122983,Eintracht Frankfurt,RasenBallsport Leipzig,1,0,win,3,0.5084757803874101,0.2883693524864596,1.0,0.6050108932461873,0.1405228758169935,15,95,0.4523809523809524,0.1971001221001221,Aurélio Buta,6,447,0.3949891067538127,0.4674853298380011
122984,SC Freiburg,1. FC Union Berlin,0,0,draw,1,0.5820077339945843,0.3994280083852841,1.0,0.6515674630575887,0.2770354645354645,13,104,0.6666666666666666,0.2421717171717171,Jordy Makengo,18,677,0.3484325369424113,0.5296824311875502
122984,1. FC Union Berlin,SC Freiburg,0,0,draw,1,0.4268430491883887,0.3137446496604724,0.6169665809768637,0.6107005141388175,0.1659604519774011,16,118,0.4916666666666666,0.267936507936508,Mikkel Kaufmann,8,517,0.38929948586118246,0.3861049381513696
122985,1. FSV Mainz 05,VfL Wolfsburg,1,1,draw,1,0.5067690595153185,0.284704913371521,0.91688654353562,0.5539138082673702,0.2715709728867623,15,100,0.4761904761904761,0.1532051282051282,Silvan Widmer,10,534,0.44608619173262976,0.4656441186182362
122985,VfL Wolfsburg,1. FSV Mainz 05,1,1,draw,1,0.5330332652649609,0.2992165562683387,1.0,0.6463068181818181,0.1866096866096866,16,117,0.4875,0.2602380952380952,Jonas Wind,14,484,0.3536931818181819,0.47132322406786525
122986,Borussia Mönchengladbach,VfB Stuttgart,3,1,win,3,0.6438799345447864,0.3731350442214179,1.0,0.8006993006993007,0.4016853932584269,13,89,0.5705128205128205,0.1691919191919192,Luca Netz,12,373,0.19930069930069927,0.5066311663316565
122986,VfB Stuttgart,Borussia Mönchengladbach,1,3,loss,0,0.562708015060526,0.4168191724683818,1.0,0.6578311011904762,0.1761817865832464,14,137,0.7527472527472527,0.2446581196581196,Alexander Nübel,19,884,0.34216889880952384,0.5273530997139441
122987,1. FC Heidenheim 1846,1. FC Köln,1,1,draw,1,0.5215763671127088,0.3320621869798312,1.0,0.6428571428571428,0.1113861386138613,14,101,0.554945054945055,0.1802350427350427,Tim Kleindienst,6,483,0.3571428571428572,0.4807411359227304
122987,1. FC Köln,1. FC Heidenheim 1846,1,1,draw,1,0.5939633369728226,0.4025013712310609,1.0,0.6819510412860796,0.2914009353741497,14,112,0.6153846153846154,0.1802350427350427,Justin Diehl,22,520,0.31804895871392036,0.5280981229600334
122988,VfL Bochum,SV Werder Bremen,1,1,draw,1,0.5783339238275312,0.3055800088430981,1.0,0.6389461626575028,0.3688095238095238,15,100,0.4761904761904761,0.1918498168498168,Matus Bero,15,426,0.3610538373424972,0.49382903240387604
122988,SV Werder Bremen,VfL Bochum,1,1,draw,1,0.6056101712802503,0.3159820902266718,0.9490740740740742,0.6842206790123457,0.4731638418079097,16,118,0.4916666666666666,0.2498866213151928,Marco Friedl,20,461,0.31577932098765427,0.48994284596079357
122989,FC Augsburg,Bayer 04 Leverkusen,0,1,loss,0,0.5361408200109897,0.2715710761694024,0.9558823529411764,0.6740196078431373,0.243090243090243,16,91,0.3791666666666666,0.2539153439153439,Arne Maier,9,308,0.3259803921568627,0.44796220945254905
122989,Bayer 04 Leverkusen,FC Augsburg,1,0,win,3,0.6415916177906629,0.5193335250714824,1.0,0.7165354330708662,0.3304975130203028,12,108,0.8181818181818182,0.2973160173160172,Lukas Hradecky,37,842,0.2834645669291338,0.5852361988771415
122990,Borussia Dortmund,SV Darmstadt 98,3,0,win,3,0.6043951299850221,0.3655932072867034,1.0,0.6593543046357616,0.3926330080176233,16,143,0.5958333333333333,0.1273847316704459,Salih Özcan,24,555,0.3406456953642384,0.5231567587497498
122990,SV Darmstadt 98,Borussia Dortmund,0,3,loss,0,0.517181288198997,0.3014670882798589,1.0,0.6100358422939067,0.1572222222222222,15,100,0.4761904761904761,0.2535714285714285,Marcel Schuhen,8,511,0.3899641577060933,0.4749503900180656
122991,SV Werder Bremen,FC Bayern München,1,0,win,3,0.566193600351432,0.3727924998650026,1.0,0.7299208144796381,0.162061087061087,13,90,0.5769230769230769,0.2003427128427128,Marco Friedl,11,392,0.2700791855203619,0.4931142364666643
122991,FC Bayern München,SV Werder Bremen,0,1,loss,0,0.6021913292274007,0.4022087786629238,1.0,0.6561561561561562,0.3504003820905229,15,142,0.6761904761904762,0.1813317634746206,Harry Kane,30,759,0.3438438438438438,0.5377210041170908
122992,Borussia Dortmund,1. FC Köln,4,0,win,3,0.5220569896788292,0.3451548820831169,1.0,0.6035364768683273,0.1395365997638724,16,132,0.55,0.333390022675737,Donyell Malen,10,678,0.39646352313167266,0.49600062948769663
122992,1. FC Köln,Borussia Dortmund,0,4,loss,0,0.5327327640583475,0.2946800119560299,1.0,0.6275,0.20875104427736,16,114,0.475,0.2238095238095238,Timo Hübers,11,437,0.37250000000000005,0.47409011040575094
122993,1. FSV Mainz 05,1. FC Union Berlin,1,1,draw,1,0.5617447188694168,0.2675760414695703,1.0,0.6717105263157894,0.3076923076923076,16,91,0.3791666666666666,0.1584920634920635,Tom Krauß,9,374,0.3282894736842106,0.4638006725566475
122993,1. FC Union Berlin,1. FSV Mainz 05,1,1,draw,1,0.5662397679897327,0.2747996925738052,0.9794776119402986,0.6728078358208955,0.3378739316239316,16,104,0.4333333333333333,0.2712396069538927,Aïssa Laïdouni,17,440,0.32719216417910446,0.4651354670612361
122994,RasenBallsport Leipzig,Bayer 04 Leverkusen,2,3,loss,0,0.5458398204763196,0.2994469294983757,1.0,0.6130790190735695,0.2708333333333333,16,116,0.4833333333333333,0.2751889644746788,Lukas Klostermann,16,477,0.38692098092643046,0.48484494522148575
122994,Bayer 04 Leverkusen,RasenBallsport Leipzig,3,2,win,3,0.5333011059032167,0.3573552814730981,1.0,0.6042407012556266,0.1716084408841418,14,107,0.5879120879120879,0.2865384615384615,Jonas Hofmann,21,705,0.39575929874437343,0.5052023796366192
122995,SV Darmstadt 98,Eintracht Frankfurt,2,2,draw,1,0.561812628222995,0.3024433070427502,1.0,0.6094077568134172,0.3353994490358126,16,121,0.5041666666666667,0.1689342403628118,Marcel Schuhen,14,594,0.3905922431865828,0.4933504349029437
122995,Eintracht Frankfurt,SV Darmstadt 98,2,2,draw,1,0.4460641975677607,0.2770598205740731,0.893939393939394,0.5359848484848485,0.0772727272727272,16,110,0.4583333333333333,0.2428968253968254,Ansgar Knauff,9,614,0.4640151515151515,0.43934430422643045
122996,1. FC Heidenheim 1846,VfL Wolfsburg,0,1,loss,0,0.5585320720384678,0.3788140485790598,1.0,0.7065801668211307,0.1487340727536806,13,99,0.6346153846153846,0.2233585858585858,Kevin Sessa,11,584,0.2934198331788693,0.4982934065417284
122996,VfL Wolfsburg,1. FC Heidenheim 1846,1,0,win,3,0.5554694713996641,0.3377928950683533,1.0,0.6676136363636364,0.2164713541666667,16,128,0.5333333333333333,0.1916522366522366,Joakim Maehle,14,531,0.33238636363636365,0.4904015374962979
122997,TSG 1899 Hoffenheim,SC Freiburg,2,3,loss,0,0.4851426026646389,0.3715914902105454,0.6582125603864735,0.6950080515297907,0.215758308531746,15,128,0.6095238095238096,0.2434065934065934,Umut Tohumcu,16,536,0.3049919484702093,0.4176735083255971
