team_name,player_name,avg_impact,avg_impact_pct,avg_passes,avg_betweenness,matches_played
SV Darmstadt 98,Marvin Mehlem,0.005501639693793625,0.5501639693793625,21.85,0.07460216503073647,20
SV Darmstadt 98,Tobias Kempe,0.004747956409574409,0.4747956409574409,16.083333333333332,0.06494609061573348,24
SV Darmstadt 98,Bartol Franjic,0.003729257078052689,0.3729257078052689,23.45,0.0942676899819757,20
SV Darmstadt 98,Marcel Schuhen,0.003133987533917707,0.3133987533917707,27.548387096774192,0.07633815024368021,31
SV Darmstadt 98,Jannik Müller,0.002641535056470447,0.26415350564704465,25.3125,0.04775679347107919,16
SV Darmstadt 98,Christoph Klarer,0.0009267506343716721,0.0926750634371672,33.43333333333333,0.054385556683175726,30
SV Darmstadt 98,Andreas Müller,-0.001681613524502821,-0.16816135245028205,10.909090909090908,0.11832626007950685,11
SV Darmstadt 98,Matej Maglica,-0.002180183813261174,-0.21801838132611745,28.0,0.05129527930352107,26
SV Darmstadt 98,Clemens Riedel,-0.003515820092791912,-0.3515820092791912,34.0,0.04270189277842339,14
SV Darmstadt 98,Fabian Schnellhardt,-0.004002628671050279,-0.4002628671050279,14.3,0.07418281453995741,10
SV Darmstadt 98,Mathias Honsak,-0.004118819750291148,-0.41188197502911483,8.909090909090908,0.09023383182474091,22
SV Darmstadt 98,Christoph Zimmermann,-0.004300275646901444,-0.43002756469014447,23.31578947368421,0.0545145309994934,19
SV Darmstadt 98,Luca Pfeiffer,-0.005988867416652147,-0.5988867416652147,11.608695652173912,0.08729476010531911,23
SV Darmstadt 98,Aaron Seydel,-0.008334862967116045,-0.8334862967116046,6.4,0.08332301825158969,15
SV Darmstadt 98,Thomas Isherwood,-0.008522839605338355,-0.8522839605338355,21.272727272727273,0.03999855964141679,11
SV Darmstadt 98,Gerrit Holtmann,-0.010758903837553369,-1.0758903837553369,10.2,0.08368813461670606,10
SV Darmstadt 98,Fraser Hornby,-0.011284392497904392,-1.1284392497904392,4.714285714285714,0.02487528344671202,7
SV Darmstadt 98,Oscar Vilhelmsson,-0.01153779721655453,-1.153779721655453,4.961538461538462,0.04379144309089364,26
SV Darmstadt 98,Sebastian Polter,-0.018653395178843665,-1.8653395178843668,6.666666666666667,0.07688836149153609,9
SV Darmstadt 98,Fabio Torsiello,-0.02228997832792441,-2.228997832792441,1.6,0.006947089947089947,10
SV Darmstadt 98,Filip Stojilkovic,-0.026351084815107024,-2.6351084815107026,1.1666666666666667,0.01027185116470831,6
SV Werder Bremen,Amos Pieper,0.01077568377049928,1.077568377049928,31.142857142857142,0.08703665382236812,7
SV Werder Bremen,Jens Stage,0.005855815849280155,0.5855815849280155,25.966666666666665,0.1116253116372164,30
SV Werder Bremen,Romano Schmid,0.0048415749927466995,0.48415749927467,26.666666666666668,0.10416731496818077,33
SV Werder Bremen,Milos Veljkovic,0.0033829334487819763,0.3382933448781977,43.73913043478261,0.07578944290124415,23
SV Werder Bremen,Senne Lynen,0.002610784727303816,0.2610784727303816,22.125,0.09647525011364297,32
SV Werder Bremen,Anthony Jung,0.0024826461845106258,0.2482646184510626,49.16129032258065,0.05045987145641524,31
SV Werder Bremen,Leonardo Bittencourt,0.002258225650557865,0.2258225650557865,22.586206896551722,0.04821706208405716,29
SV Werder Bremen,Felix Agu,0.0018022864613657374,0.18022864613657374,20.125,0.06117255319636272,24
SV Werder Bremen,Mitchell Weiser,0.0014081450257275806,0.14081450257275804,34.333333333333336,0.08016328358590265,30
SV Werder Bremen,Marco Friedl,0.0011568593918664272,0.11568593918664272,35.64,0.07983782143782144,25
SV Werder Bremen,Niklas Stark,0.00011879707369586042,0.011879707369586042,27.705882352941178,0.05471862871022535,17
SV Werder Bremen,Michael Zetterer,-0.0006741412168842663,-0.06741412168842663,28.0,0.05855607869496758,27
SV Werder Bremen,Marvin Ducksch,-0.0027452460672219192,-0.2745246067221919,15.242424242424242,0.09081399080316829,33
SV Werder Bremen,Rafael Borré,-0.0033245252975981046,-0.33245252975981043,12.333333333333334,0.08369873806381743,18
SV Werder Bremen,Julián Malatini,-0.0034991011077740103,-0.34991011077740103,32.77777777777778,0.05247790569219141,9
SV Werder Bremen,Olivier Deman,-0.005810850827396884,-0.5810850827396884,18.785714285714285,0.10063847716908943,28
SV Werder Bremen,Justin Njinmah,-0.0059067532051126775,-0.5906753205112677,6.166666666666667,0.06924041346660394,24
SV Werder Bremen,Nick Woltemade,-0.006724564920688514,-0.6724564920688514,10.733333333333333,0.0722696210315258,30
SV Werder Bremen,Jiri Pavlenka,-0.00731182878271711,-0.731182878271711,21.428571428571427,0.046051743041538966,7
SV Werder Bremen,Skelly Alvero,-0.009050506744711676,-0.9050506744711676,10.166666666666666,0.08287887377173092,6
SV Werder Bremen,Dawid Kownacki,-0.012429725004204969,-1.242972500420497,2.9523809523809526,0.042936803055850674,21
SV Werder Bremen,Naby Keïta,-0.013346017004372546,-1.3346017004372546,9.8,0.0704565381708239,5
SV Werder Bremen,Christian Groß,-0.013452011485383743,-1.3452011485383744,23.61111111111111,0.054350407088502334,18
TSG 1899 Hoffenheim,Anton Stach,0.010567393437023365,1.0567393437023367,32.67741935483871,0.09113984070205268,31
TSG 1899 Hoffenheim,Andrej Kramaric,0.009360383081118443,0.9360383081118443,27.6,0.07997611295230343,30
TSG 1899 Hoffenheim,Kevin Vogt,0.007728544722301493,0.7728544722301494,44.8125,0.06290750915750916,16
TSG 1899 Hoffenheim,Florian Grillitsch,0.007270543351428094,0.7270543351428094,48.03448275862069,0.057715134254543124,29
TSG 1899 Hoffenheim,Pavel Kaderabek,0.005985597938721987,0.5985597938721987,28.517241379310345,0.09009955971778631,29
TSG 1899 Hoffenheim,Grischa Prömel,0.0012012932977730722,0.12012932977730721,27.107142857142858,0.06935081924877844,28
TSG 1899 Hoffenheim,Ozan Kabak,0.0008586210314677449,0.08586210314677449,40.642857142857146,0.05641681825355295,28
TSG 1899 Hoffenheim,Kevin Akpoguma,0.00015111094357175345,0.01511109435717532,34.35294117647059,0.05328923877243205,17
TSG 1899 Hoffenheim,Tim Drexler,-0.0006170621326150316,-0.06170621326150316,38.375,0.053491821505214365,8
TSG 1899 Hoffenheim,Oliver Baumann,-0.003896975567929702,-0.3896975567929702,23.823529411764707,0.07718802672584185,34
TSG 1899 Hoffenheim,Wout Weghorst,-0.004309867616641563,-0.4309867616641563,14.185185185185185,0.09754567449011893,27
TSG 1899 Hoffenheim,John Brooks,-0.004384294167440292,-0.43842941674402924,32.523809523809526,0.07249249679521788,21
TSG 1899 Hoffenheim,Stanley Nsoki,-0.0044510554413861115,-0.44510554413861114,28.363636363636363,0.06421813636099351,11
TSG 1899 Hoffenheim,Robert Skov,-0.005523316657845325,-0.5523316657845325,20.24,0.06495894264465693,25
TSG 1899 Hoffenheim,Umut Tohumcu,-0.0062872490836731135,-0.6287249083673112,17.6,0.09525011033939605,20
TSG 1899 Hoffenheim,David Jurásek,-0.006960538003852708,-0.6960538003852708,12.692307692307692,0.07035623920239306,13
TSG 1899 Hoffenheim,Maximilian Beier,-0.007514814793075122,-0.7514814793075122,10.787878787878787,0.08186078692031074,33
TSG 1899 Hoffenheim,Marius Bülter,-0.008473076659863953,-0.8473076659863954,17.413793103448278,0.06433135875254102,29
TSG 1899 Hoffenheim,Bambasé Conté,-0.00913454384643104,-0.9134543846431039,2.5714285714285716,0.038505066362209225,7
TSG 1899 Hoffenheim,Finn Becker,-0.00933685750499963,-0.933685750499963,10.636363636363637,0.06213159555692023,22
TSG 1899 Hoffenheim,Ihlas Bebou,-0.009514152178600053,-0.9514152178600053,10.59375,0.07978157383291312,32
TSG 1899 Hoffenheim,Tom Bischof,-0.012321361126658065,-1.2321361126658064,6.384615384615385,0.06077736061252545,13
TSG 1899 Hoffenheim,Mergim Berisha,-0.014675443398235751,-1.467544339823575,4.0,0.057920046223617655,6
VfB Stuttgart,Angelo Stiller,0.0068095795823487635,0.6809579582348764,72.06451612903226,0.05802835967582511,31
VfB Stuttgart,Atakan Karazor,0.005861032904866967,0.5861032904866967,50.42424242424242,0.059234364320944415,33
VfB Stuttgart,Hiroki Ito,0.0004519894402657073,0.04519894402657073,68.46153846153847,0.05727639017474183,26
VfB Stuttgart,Enzo Millot,-3.7510517275941175e-05,-0.0037510517275941174,37.935483870967744,0.06383387477857524,31
VfB Stuttgart,Waldemar Anton,-0.00030559992507355464,-0.030559992507355464,69.06060606060606,0.08047853261056725,33
VfB Stuttgart,Serhou Guirassy,-0.0005681047437115584,-0.05681047437115584,21.428571428571427,0.13518726171787396,28
